CODIGO_BP ,Ficha,AREA,NOMBRE_PROYECTO,PRESUPUESTO ACTUAL,PTTO ACTIVIDAD,CDP,EJECUCION,DISPONIBLE,% EJECUCION,POSPRE,VIGENCIA_FONDO,FONDO,ACTIVIDADES,ORIGEN,COMUNA,LINEA,AREA_FUNCIONAL,NOMBRE_AREA_FUNCIONAL,CENTRO_COSTO,NOMBRE_CENTRO_COSTO
,21043784,ECOSISTEMAS,RESTAURACIoN DE ECOSISTEMAS  DE BOSQUES  DE CUENCAS HIDROGRAFICAS DEL MUNICIPIO DE  SANTIAGO DE CALI,,429325457,0,429325457,0,1,2-302010134   Adqui Mater y Sumini,1,1201  -   Saneamiento Fiscal,RESERVA EXCEPCIONAL - ACLARAR-RESTAURACION DE ECOSISTEMAS  DE BOSQUES  DE CUENCAS HIDROGRAFICAS DEL MUNICIPIO DE  SANTIAGO DE CALI,DEPENDENCIA,50,34,34010010008,AREAS RESTAURADAS DE BOSQUE,4133010103, Grupo Proteccion
21043785,21043785,AIRE,"CONTROL, INSPECCIoN Y VIGILANCIA DE LAS EMISIONES ATMOSFERICAS GENERADAS POR LAS FUENTES MoVILES EN LAS 22 COMUNAS DE SANTIAGO DE CALI","$135,800,000 ",28551600,0,28551600,0,1,2-30503   Aten/Ctrol/Orga/Inst,0,1201  -   Saneamiento Fiscal,REALIZAR LOS OPERATIVOS DE VIGILANCIA Y CONTROL A FUENTES MOVILES QUE TRANSITAN POR SANTIAGO DE CALI.,DEPENDENCIA,99,34,34010020005,VEHICULOS AUTOMOTORES EN EL MARCO DEL PROGRAMA DE CONTROL Y VIGILANCIA DE LA CONTAMINACION ATMOSFERICA INSPECCIONADOS (ANO),4133010103, Grupo Proteccion
,21043785,AIRE,"CONTROL, INSPECCIoN Y VIGILANCIA DE LAS EMISIONES ATMOSFERICAS GENERADAS POR LAS FUENTES MoVILES EN LAS 22 COMUNAS DE SANTIAGO DE CALI",,28551600,0,28551600,0,1,2-30503   Aten/Ctrol/Orga/Inst,0,1201  -   Saneamiento Fiscal,REALIZAR EL SEGUIMIENTO Y CONTROL A LA OPERACION DE LOS CENTROS DE DIAGNOSTICO AUTOMOR - CDA CONFORME A LOS ESTANDARES NORMATIVOS.,DEPENDENCIA,99,34,34010020005,VEHICULOS AUTOMOTORES EN EL MARCO DEL PROGRAMA DE CONTROL Y VIGILANCIA DE LA CONTAMINACION ATMOSFERICA INSPECCIONADOS (ANO),4133010103, Grupo Proteccion
,21043785,AIRE,"CONTROL, INSPECCIoN Y VIGILANCIA DE LAS EMISIONES ATMOSFERICAS GENERADAS POR LAS FUENTES MoVILES EN LAS 22 COMUNAS DE SANTIAGO DE CALI",,20112222,0,20112222,0,1,2-30503   Aten/Ctrol/Orga/Inst,0,1201  -   Saneamiento Fiscal,AUDITAR LOS  REGISTROS CERTIFICADOS DE REVISION TECNICO MECANICA Y DE GASES DE LOS  CDAS.,DEPENDENCIA,99,34,34010020005,VEHICULOS AUTOMOTORES EN EL MARCO DEL PROGRAMA DE CONTROL Y VIGILANCIA DE LA CONTAMINACION ATMOSFERICA INSPECCIONADOS (ANO),4133010103, Grupo Proteccion
,21043785,AIRE,"CONTROL, INSPECCIoN Y VIGILANCIA DE LAS EMISIONES ATMOSFERICAS GENERADAS POR LAS FUENTES MoVILES EN LAS 22 COMUNAS DE SANTIAGO DE CALI",,34000000,0,34000000,0,1,2-30503   Aten/Ctrol/Orga/Inst,0,1201  -   Saneamiento Fiscal,OBTENER LA INFORMACION DE EMISIONES POR FUENTES MOVILES ,DEPENDENCIA,99,34,34010020005,VEHICULOS AUTOMOTORES EN EL MARCO DEL PROGRAMA DE CONTROL Y VIGILANCIA DE LA CONTAMINACION ATMOSFERICA INSPECCIONADOS (ANO),4133010103, Grupo Proteccion
,21043785,AIRE,"CONTROL, INSPECCIoN Y VIGILANCIA DE LAS EMISIONES ATMOSFERICAS GENERADAS POR LAS FUENTES MoVILES EN LAS 22 COMUNAS DE SANTIAGO DE CALI",,24584578,0,24584578,0,1,2-3040302   AseLevantinformproce,0,1201  -   Saneamiento Fiscal,REALIZAR LAS JORNADAS DE SENSIBILIZACION EN MOVILIDAD SOSTENIBLE,DEPENDENCIA,99,34,34010020005,VEHICULOS AUTOMOTORES EN EL MARCO DEL PROGRAMA DE CONTROL Y VIGILANCIA DE LA CONTAMINACION ATMOSFERICA INSPECCIONADOS (ANO),4133010103, Grupo Proteccion
21043786,21043786,PLANEACION,IMPLEMENTACIoN DEL OBSERVATORIO AMBIENTAL DEL MUNICIPIO SANTIAGO DE CALI, $ -   ,0,0,0,0,#DIV/0!,2-302010101   Dot/AdqMaq/Equipo,0,4221 - Convenio CVC - DAGMA 2016,ADQUIRIR HARDWARE (EQUIPOS) PARA EL ALMACENAMIENTO DE INFORMACION Y APLICACIONES DEL OBSERVATORIO AMBIENTAL. ,DEPENDENCIA,99,34,34010020012,OBSERVATORIO AMBIENTAL DEL MUNICIPIO DE SANTIAGO DE CALI IMPLEMENTADO,4133010104, Control y Calidad
,21043786,PLANEACION,IMPLEMENTACIoN DEL OBSERVATORIO AMBIENTAL DEL MUNICIPIO SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-302010101   Dot/AdqMaq/Equipo,0,4221 - Convenio CVC - DAGMA 2016, ADQUIRIR SOFTWARE PARA EL MANEJO DE INFORMACION DEL OBSERVATORIO AMBIENTAL DE SANTIAGO DE CALI. ,DEPENDENCIA,99,34,34010020012,OBSERVATORIO AMBIENTAL DEL MUNICIPIO DE SANTIAGO DE CALI IMPLEMENTADO,4133010104, Control y Calidad
,21043786,PLANEACION,IMPLEMENTACIoN DEL OBSERVATORIO AMBIENTAL DEL MUNICIPIO SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040302   AseLevantinformproce,0,4221 - Convenio CVC - DAGMA 2016,"DOCUMENTAR, VALIDAR Y RECABAR LA INFORMACION DE LOS INDICADORES A INCORPORARSE EN EL SISTEMA DE INFORMACION DEL OBSERVATORIO AMBIENTAL.",DEPENDENCIA,99,34,34010020012,OBSERVATORIO AMBIENTAL DEL MUNICIPIO DE SANTIAGO DE CALI IMPLEMENTADO,4133010104, Control y Calidad
,21043786,PLANEACION,IMPLEMENTACIoN DEL OBSERVATORIO AMBIENTAL DEL MUNICIPIO SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040302   AseLevantinformproce,0,4221 - Convenio CVC - DAGMA 2016,REALIZAR EL ANALISIS Y DISENO DEL SISTEMA DE INFORMACION Y SUS MODULOS EN EL MARCO DEL OBSERVATORIO AMBIENTAL.,DEPENDENCIA,99,34,34010020012,OBSERVATORIO AMBIENTAL DEL MUNICIPIO DE SANTIAGO DE CALI IMPLEMENTADO,4133010104, Control y Calidad
,21043786,PLANEACION,IMPLEMENTACIoN DEL OBSERVATORIO AMBIENTAL DEL MUNICIPIO SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040302   AseLevantinformproce,0,4221 - Convenio CVC - DAGMA 2016,REALIZAR EL DESARROLLO DEL SISTEMA DE INFORMACION Y SUS MODULOS EN EL MARCO DEL OBSERVATORIO AMBIENTAL.,DEPENDENCIA,99,34,34010020012,OBSERVATORIO AMBIENTAL DEL MUNICIPIO DE SANTIAGO DE CALI IMPLEMENTADO,4133010104, Control y Calidad
,21043786,PLANEACION,IMPLEMENTACIoN DEL OBSERVATORIO AMBIENTAL DEL MUNICIPIO SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040302   AseLevantinformproce,0,4221 - Convenio CVC - DAGMA 2016,REALIZAR LA IMPLANTACION DEL SISTEMA DE INFORMACION Y SUS MODULOS EN EL MARCO DEL OBSERVATORIO AMBIENTAL.,DEPENDENCIA,99,34,34010020012,OBSERVATORIO AMBIENTAL DEL MUNICIPIO DE SANTIAGO DE CALI IMPLEMENTADO,4133010104, Control y Calidad
,21043786,PLANEACION,IMPLEMENTACIoN DEL OBSERVATORIO AMBIENTAL DEL MUNICIPIO SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040403   IntervtContCalidproS,0,4221 - Convenio CVC - DAGMA 2016,EFECTUAR LA INTERVENTORIA EN LA CONSTRUCCION DEL SISTEMA DE INFORMACION AMBIENTAL EN EL MARCO DEL OBSERVATORIO. ,DEPENDENCIA,99,34,34010020012,OBSERVATORIO AMBIENTAL DEL MUNICIPIO DE SANTIAGO DE CALI IMPLEMENTADO,4133010104, Control y Calidad
21043787,21043787,EDUCACION,FORTALECIMIENTO DEL  PROYECTO  AMBIENTAL  ESCOLAR -  PRAE   EN   LAS INSTITUCIONES  EDUCATIVAS  PUBLICAS  URBANAS DE   SANTIAGO  DE CALI,"$136,920,000 ",1200000,0,1200000,0,1,2-3030103   Educ/DivulgAmbiental,4,1201  -   Saneamiento Fiscal,REALIZAR EL ACOMPANAMIENTO TECNICO EN PROCESOS DE EDUCACION AMBIENTAL ,DEPENDENCIA,99,34,34010030002,EN EL PERIODO 2012-2015  SE CAPACITAN 352 DOCENTES DE LAS SEDES EDUCATIVAS PUBLICAS PARA EL FORTALECIMIENTO DE LOS PRAE,4133010103, Grupo Proteccion
,21043787,EDUCACION,FORTALECIMIENTO DEL  PROYECTO  AMBIENTAL  ESCOLAR -  PRAE   EN   LAS INSTITUCIONES  EDUCATIVAS  PUBLICAS  URBANAS DE   SANTIAGO  DE CALI,,28200000,5100000,23000000,100000,0.815602837,2-3030103   Educ/DivulgAmbiental,4,1201  -   Saneamiento Fiscal,REALIZAR EL ACOMPANAMIENTO TECNICO EN PROCESOS DE EDUCACION AMBIENTAL ,DEPENDENCIA,99,41,41040030011," INSTITUCIONES EDUCATIVAS OFICIALES QUE PROMUEVEN ESTILOS DE VIDA SALUDABLE Y LA PROTECCION DEL AMBIENTE, A TRAVES DE LOS PROYECTOS ESCOLARES AMBIENTALES - PRAE. ",4133010103, Grupo Proteccion
,21043787,EDUCACION,FORTALECIMIENTO DEL  PROYECTO  AMBIENTAL  ESCOLAR -  PRAE   EN   LAS INSTITUCIONES  EDUCATIVAS  PUBLICAS  URBANAS DE   SANTIAGO  DE CALI,,40320000,0,0,40320000,0,2-302010107   Dotac Material Educa,4,1201  -   Saneamiento Fiscal,ELABORAR MATERIAL GRAFICO DE LA POLITICA DE MUNICIPAL DE EDUCACION AMBIENTAL  ,DEPENDENCIA,99,41,41040030011," INSTITUCIONES EDUCATIVAS OFICIALES QUE PROMUEVEN ESTILOS DE VIDA SALUDABLE Y LA PROTECCION DEL AMBIENTE, A TRAVES DE LOS PROYECTOS ESCOLARES AMBIENTALES - PRAE. ",4133010103, Grupo Proteccion
,21043787,EDUCACION,FORTALECIMIENTO DEL  PROYECTO  AMBIENTAL  ESCOLAR -  PRAE   EN   LAS INSTITUCIONES  EDUCATIVAS  PUBLICAS  URBANAS DE   SANTIAGO  DE CALI,,21000000,21000000,0,0,0,2-3030103   Educ/DivulgAmbiental,4,1201  -   Saneamiento Fiscal,REALIZAR LOS TALLERES DE CONCERTACION INTERINSTITUCIONAL DE LA PROPUESTA DE PLAN DECENAL DE EDUCACION AMBIENTAL ,DEPENDENCIA,99,41,41040030011," INSTITUCIONES EDUCATIVAS OFICIALES QUE PROMUEVEN ESTILOS DE VIDA SALUDABLE Y LA PROTECCION DEL AMBIENTE, A TRAVES DE LOS PROYECTOS ESCOLARES AMBIENTALES - PRAE. ",4133010103, Grupo Proteccion
,21043787,EDUCACION,FORTALECIMIENTO DEL  PROYECTO  AMBIENTAL  ESCOLAR -  PRAE   EN   LAS INSTITUCIONES  EDUCATIVAS  PUBLICAS  URBANAS DE   SANTIAGO  DE CALI,,25200000,0,25200000,0,1,2-3030103   Educ/DivulgAmbiental,4,1201  -   Saneamiento Fiscal,DISENAR Y VALIDAR ESTRATEGIAS DE LA POLITICA NACIONAL DE EDUCACION AMBIENTAL RELACIONADO CON LA INSERCION DE LA ETNOEDICACION EN LA EDUCACION AMBIENTAL ESCOLAR,DEPENDENCIA,99,34,34010030002,EN EL PERIODO 2012-2015  SE CAPACITAN 352 DOCENTES DE LAS SEDES EDUCATIVAS PUBLICAS PARA EL FORTALECIMIENTO DE LOS PRAE,4133010103, Grupo Proteccion
,21043787,EDUCACION,FORTALECIMIENTO DEL  PROYECTO  AMBIENTAL  ESCOLAR -  PRAE   EN   LAS INSTITUCIONES  EDUCATIVAS  PUBLICAS  URBANAS DE   SANTIAGO  DE CALI,,21000000,21000000,0,0,0,2-3040302    AseLevantinformproce,4,1201  -   Saneamiento Fiscal,DISENAR UN SISTEMA DE MONITOREO SOBRE  CAMBIOS EN CULTURA AMBIENTAL EN INSTITUCIONES EDUCATIVAS,DEPENDENCIA,99,41,41040030011," INSTITUCIONES EDUCATIVAS OFICIALES QUE PROMUEVEN ESTILOS DE VIDA SALUDABLE Y LA PROTECCION DEL AMBIENTE, A TRAVES DE LOS PROYECTOS ESCOLARES AMBIENTALES - PRAE. ",4133010103, Grupo Proteccion
21043789,21043789,RIESGO,IMPLEMENTACION DEL SISTEMA DE ALERTA TEMPRANA PARA EL RIESGO DE INUNDACIONES EN EL MUNICIPIO DE SANTIAGO DE CALI, $ -   ,0,0,0,0,#DIV/0!,2-3030103  Educ/DivulgAmbiental,0,4221 - Convenio CVC - DAGMA 2016,REALIZAR TALLERES DE ACTUALIZACION Y DIFUSION PLAN DE ALERTA TEMPRANA COMUNITARIA PARA LA PREVENCION DE RIESGOS POR INUNDACIONES,DEPENDENCIA,99,34,34020020005,DISENAR E IMPLEMENTAR LOS PROYECTOS DE ALERTAS TEMPRANAS EN COORDINACION CON Y PARA LAS COMUNIDADES ALEDANAS A LOS RIOS DE LA CIUDAD Y CON RIESGO DE INUNDACIONES,4133010104, Control y Calidad
,21043789,RIESGO,IMPLEMENTACION DEL SISTEMA DE ALERTA TEMPRANA PARA EL RIESGO DE INUNDACIONES EN EL MUNICIPIO DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040302   AseLevantinformproce,0,4221 - Convenio CVC - DAGMA 2016,DEFINIR LOS SITIOS Y EQUIPOS COMPLEMENTARIOS APROPIADOS   QUE PERMITAN EL FUNCIONAMIENTO TOTAL DEL SAT,DEPENDENCIA,99,34,34020020005,DISENAR E IMPLEMENTAR LOS PROYECTOS DE ALERTAS TEMPRANAS EN COORDINACION CON Y PARA LAS COMUNIDADES ALEDANAS A LOS RIOS DE LA CIUDAD Y CON RIESGO DE INUNDACIONES,4133010104, Control y Calidad
,21043789,RIESGO,IMPLEMENTACION DEL SISTEMA DE ALERTA TEMPRANA PARA EL RIESGO DE INUNDACIONES EN EL MUNICIPIO DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-302010101   Dot/AdqMaq/Equipo,0,4221 - Convenio CVC - DAGMA 2016,ADQUIRIR E INSTALAR EQUIPOS COMPLEMENTARIOS QUE PERMITAN  EL FUNCIONAMIENTO TOTAL DEL SAT,DEPENDENCIA,99,34,34020020005,DISENAR E IMPLEMENTAR LOS PROYECTOS DE ALERTAS TEMPRANAS EN COORDINACION CON Y PARA LAS COMUNIDADES ALEDANAS A LOS RIOS DE LA CIUDAD Y CON RIESGO DE INUNDACIONES,4133010104, Control y Calidad
,21043789,RIESGO,IMPLEMENTACION DEL SISTEMA DE ALERTA TEMPRANA PARA EL RIESGO DE INUNDACIONES EN EL MUNICIPIO DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-30503   Aten/Ctrol/Orga/Inst,0,4221 - Convenio CVC - DAGMA 2016,MONITOREAR FUNCIONAMIENTO DE LA RED DEL SAT,DEPENDENCIA,99,34,34020020005,DISENAR E IMPLEMENTAR LOS PROYECTOS DE ALERTAS TEMPRANAS EN COORDINACION CON Y PARA LAS COMUNIDADES ALEDANAS A LOS RIOS DE LA CIUDAD Y CON RIESGO DE INUNDACIONES,4133010104, Control y Calidad
,21043789,RIESGO,IMPLEMENTACION DEL SISTEMA DE ALERTA TEMPRANA PARA EL RIESGO DE INUNDACIONES EN EL MUNICIPIO DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040302   AseLevantinformproce,0,4221 - Convenio CVC - DAGMA 2016,DESARROLLAR EL SOFTWARE PARA LA  ADMINISTRACION Y MONITOREO DE LOS DIFERENTES COMPONENTES DEL SAT EN INUNDACIONES EN SANTIAGO DE CALI,DEPENDENCIA,99,34,34020020005,DISENAR E IMPLEMENTAR LOS PROYECTOS DE ALERTAS TEMPRANAS EN COORDINACION CON Y PARA LAS COMUNIDADES ALEDANAS A LOS RIOS DE LA CIUDAD Y CON RIESGO DE INUNDACIONES,4133010104, Control y Calidad
,21043789,RIESGO,IMPLEMENTACION DEL SISTEMA DE ALERTA TEMPRANA PARA EL RIESGO DE INUNDACIONES EN EL MUNICIPIO DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040403   IntervtContCalidproS,0,4221 - Convenio CVC - DAGMA 2016,"REALIZAR INTERVENTORIA ECONOMICA, TECNICA Y FINANCIERA  ",DEPENDENCIA,99,34,34020020005,DISENAR E IMPLEMENTAR LOS PROYECTOS DE ALERTAS TEMPRANAS EN COORDINACION CON Y PARA LAS COMUNIDADES ALEDANAS A LOS RIOS DE LA CIUDAD Y CON RIESGO DE INUNDACIONES,4133010104, Control y Calidad
,21043789,RIESGO,IMPLEMENTACION DEL SISTEMA DE ALERTA TEMPRANA PARA EL RIESGO DE INUNDACIONES EN EL MUNICIPIO DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3030103  Educ/DivulgAmbiental,0,4221 - Convenio CVC - DAGMA 2016,"DEFINIR ESTRATEGIAS DE COMUNICACION, EDUCACION Y PREVENCION PARA LA REDUCCION DE DESASTRES Y EMERGENCIAS",DEPENDENCIA,99,34,34020020005,DISENAR E IMPLEMENTAR LOS PROYECTOS DE ALERTAS TEMPRANAS EN COORDINACION CON Y PARA LAS COMUNIDADES ALEDANAS A LOS RIOS DE LA CIUDAD Y CON RIESGO DE INUNDACIONES,4133010104, Control y Calidad
,21043789,RIESGO,IMPLEMENTACION DEL SISTEMA DE ALERTA TEMPRANA PARA EL RIESGO DE INUNDACIONES EN EL MUNICIPIO DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040403   IntervtContCalidproS,0,4221 - Convenio CVC - DAGMA 2016,"REALIZAR INTERVENTORIA ECONOMICA, TECNICA Y FINANCIERA  ",DEPENDENCIA,99,34,34020020005,DISENAR E IMPLEMENTAR LOS PROYECTOS DE ALERTAS TEMPRANAS EN COORDINACION CON Y PARA LAS COMUNIDADES ALEDANAS A LOS RIOS DE LA CIUDAD Y CON RIESGO DE INUNDACIONES,4133010104, Control y Calidad
21043790,21043790,RIESGO,RECUPERACION DE LA ESTABILIDAD DE LAS MARGENES DE LOS RIOS DE LA CIUDAD  DE SANTIAGO DE CALI, $ -   ,0,0,0,0,#DIV/0!,2-301010311   ProgSaneamiento Amb,0,4221 - Convenio CVC - DAGMA 2016,RECUPERAR ESTABILIDAD MARGEN RIO CANAVERALEJO SECTOR BELLA SUIZA,DEPENDENCIA,99,34,34020020006,ESTABILIZACION DE METROS LINEALES DE MARGEN DEL RIO Y QUEBRADAS EN SECTORES VULNERABLES ,4133010104, Control y Calidad
,21043790,RIESGO,RECUPERACION DE LA ESTABILIDAD DE LAS MARGENES DE LOS RIOS DE LA CIUDAD  DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040403   IntervtContCalidproS,0,4221 - Convenio CVC - DAGMA 2016,REALIZAR INTERVENTORIA EN RIO CANAVERALEJO SECTOR BELLA SUIZA,DEPENDENCIA,99,34,34020020006,ESTABILIZACION DE METROS LINEALES DE MARGEN DEL RIO Y QUEBRADAS EN SECTORES VULNERABLES ,4133010104, Control y Calidad
,21043790,RIESGO,RECUPERACION DE LA ESTABILIDAD DE LAS MARGENES DE LOS RIOS DE LA CIUDAD  DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-301010311   ProgSaneamiento Amb,0,4221 - Convenio CVC - DAGMA 2016,RECUPERAR ESTABILIDAD MARGEN RIO AGUACATAL SECTOR ORQUIDEAL,DEPENDENCIA,99,34,34020020006,ESTABILIZACION DE METROS LINEALES DE MARGEN DEL RIO Y QUEBRADAS EN SECTORES VULNERABLES ,4133010104, Control y Calidad
,21043790,RIESGO,RECUPERACION DE LA ESTABILIDAD DE LAS MARGENES DE LOS RIOS DE LA CIUDAD  DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040403   IntervtContCalidproS,0,4221 - Convenio CVC - DAGMA 2016,REALIZAR INTERVENTORIA  EN RIO AGUACATAL SECTOR ORQUIDEAL,DEPENDENCIA,99,34,34020020006,ESTABILIZACION DE METROS LINEALES DE MARGEN DEL RIO Y QUEBRADAS EN SECTORES VULNERABLES ,4133010104, Control y Calidad
,21043790,RIESGO,RECUPERACION DE LA ESTABILIDAD DE LAS MARGENES DE LOS RIOS DE LA CIUDAD  DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-301010311   ProgSaneamiento Amb,0,4221 - Convenio CVC - DAGMA 2016,ADECUAR MURO  RIO AGUACATAL ,DEPENDENCIA,99,34,34020020006,ESTABILIZACION DE METROS LINEALES DE MARGEN DEL RIO Y QUEBRADAS EN SECTORES VULNERABLES ,4133010104, Control y Calidad
,21043790,RIESGO,RECUPERACION DE LA ESTABILIDAD DE LAS MARGENES DE LOS RIOS DE LA CIUDAD  DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040403   IntervtContCalidproS,0,4221 - Convenio CVC - DAGMA 2016,REALIZAR INTERVENTORIA  EN RIO AGUACATAL,DEPENDENCIA,99,34,34020020006,ESTABILIZACION DE METROS LINEALES DE MARGEN DEL RIO Y QUEBRADAS EN SECTORES VULNERABLES ,4133010104, Control y Calidad
,21043790,RIESGO,RECUPERACION DE LA ESTABILIDAD DE LAS MARGENES DE LOS RIOS DE LA CIUDAD  DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-301010311   ProgSaneamiento Amb,0,4221 - Convenio CVC - DAGMA 2016,RECUPERAR ESTABILIDAD MARGEN RIO MELENDEZ SECTOR LOS ARRIEROS DEL SUR MARGEN DERECHA,DEPENDENCIA,99,34,34020020006,ESTABILIZACION DE METROS LINEALES DE MARGEN DEL RIO Y QUEBRADAS EN SECTORES VULNERABLES ,4133010104, Control y Calidad
,21043790,RIESGO,RECUPERACION DE LA ESTABILIDAD DE LAS MARGENES DE LOS RIOS DE LA CIUDAD  DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040403   IntervtContCalidproS,0,4221 - Convenio CVC - DAGMA 2016,REALIZAR INTERVENTORIA  EN RIO MELENDEZ,DEPENDENCIA,99,34,34020020006,ESTABILIZACION DE METROS LINEALES DE MARGEN DEL RIO Y QUEBRADAS EN SECTORES VULNERABLES ,4133010104, Control y Calidad
,21043790,RIESGO,RECUPERACION DE LA ESTABILIDAD DE LAS MARGENES DE LOS RIOS DE LA CIUDAD  DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-301010311   ProgSaneamiento Amb,0,4221 - Convenio CVC - DAGMA 2016,RECUPERAR SECCIONES DE DIQUE DE JARRILON EN EL RIO MELENDEZ,DEPENDENCIA,99,34,34020020006,ESTABILIZACION DE METROS LINEALES DE MARGEN DEL RIO Y QUEBRADAS EN SECTORES VULNERABLES ,4133010104, Control y Calidad
,21043790,RIESGO,RECUPERACION DE LA ESTABILIDAD DE LAS MARGENES DE LOS RIOS DE LA CIUDAD  DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040403   IntervtContCalidproS,0,4221 - Convenio CVC - DAGMA 2016,REALIZAR INTERVENTORIA EN RECUPERACION DE SECCIONES DE DIQUE EN JARRILON EN EL RIO MELENDEZ,DEPENDENCIA,99,34,34020020006,ESTABILIZACION DE METROS LINEALES DE MARGEN DEL RIO Y QUEBRADAS EN SECTORES VULNERABLES ,4133010104, Control y Calidad
21043791,21043791,RIESGO,IMPLEMENTACION PLAN DE PREVENCION DE INCENDIOS FORESTALES MUNICIPIO DE SANTIAGO DE CALI, $ -   ,0,0,0,0,#DIV/0!,2-3030103  Educ/DivulgAmbiental,0,4221 - Convenio CVC - DAGMA 2016,REALIZAR  TALLERES COMUNITARIOS SOBRE PREVENCION Y ALERTA TEMPRANA PARA EL RIESGO DE INCENDIOS FORESTALES,DEPENDENCIA,99,34,34020030003,PLAN DE PREVENCION Y ATENCION DE INCENDIOS FORESTALES IMPLEMENTADO ,4133010103, Grupo Proteccion
,21043791,RIESGO,IMPLEMENTACION PLAN DE PREVENCION DE INCENDIOS FORESTALES MUNICIPIO DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040302   AseLevantinformproce,0,4221 - Convenio CVC - DAGMA 2016,ELABORAR LA BASE DE DATOS DEL MUNICIPIO DE INCENDIOS FORESTALES ,DEPENDENCIA,99,34,34020030003,PLAN DE PREVENCION Y ATENCION DE INCENDIOS FORESTALES IMPLEMENTADO ,4133010103, Grupo Proteccion
,21043791,RIESGO,IMPLEMENTACION PLAN DE PREVENCION DE INCENDIOS FORESTALES MUNICIPIO DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040302   AseLevantinformproce,0,4221 - Convenio CVC - DAGMA 2016, ACTUALIZAR LA RED MUNICIPAL DE PREVENCION DE INCENDIOS FORESTALES,DEPENDENCIA,99,34,34020030003,PLAN DE PREVENCION Y ATENCION DE INCENDIOS FORESTALES IMPLEMENTADO ,4133010103, Grupo Proteccion
,21043791,RIESGO,IMPLEMENTACION PLAN DE PREVENCION DE INCENDIOS FORESTALES MUNICIPIO DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040403   IntervtContCalidproS,0,4221 - Convenio CVC - DAGMA 2016,REALIZAR INTERVENTORIA DE LA IMPLEMENTACION DEL PLAN DE PREVENCION COMUNITARIO DE INCENDIOS FORESTALES,DEPENDENCIA,99,34,34020030003,PLAN DE PREVENCION Y ATENCION DE INCENDIOS FORESTALES IMPLEMENTADO ,4133010103, Grupo Proteccion
,21043791,RIESGO,IMPLEMENTACION PLAN DE PREVENCION DE INCENDIOS FORESTALES MUNICIPIO DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3030103  Educ/DivulgAmbiental,0,4221 - Convenio CVC - DAGMA 2016,"ESTABLECER LAS ESTRATEGIAS DE COMUNICACION, EDUCACION Y PREVENCION PARA LA REDUCCION DE DESASTRES Y EMERGENCIAS",DEPENDENCIA,99,34,34020030003,PLAN DE PREVENCION Y ATENCION DE INCENDIOS FORESTALES IMPLEMENTADO ,4133010103, Grupo Proteccion
,21043791,RIESGO,IMPLEMENTACION PLAN DE PREVENCION DE INCENDIOS FORESTALES MUNICIPIO DE SANTIAGO DE CALI,,0,0,0,0,#DIV/0!,2-3040403   IntervtContCalidproS,0,4221 - Convenio CVC - DAGMA 2016,REALIZAR INTERVENTORIA DE LA DISFUSION DE LOS SISTEMAS DE ALERTAS TEMPRANAS COMUNITARIAS,DEPENDENCIA,99,34,34020030003,PLAN DE PREVENCION Y ATENCION DE INCENDIOS FORESTALES IMPLEMENTADO ,4133010103, Grupo Proteccion
